sku,description,price,currency,family,status
02650-001,"Q2101-TE is an ARTPEC 8 based thermometric camera that lets you remotely monitor temperatures from -40 °C to 350 °C (-40 °F to 660 °F). 
Robust and impact-resistant (IK10 and IP66/67), it includes built-in cybersecurity features to help safeguard your system. The product is halogen free. Edge-to-edge functionality lets you connect network speakers and other Axis network devices.
Q2101-TE can be PT-mounted (PT head sold separately). When PT-mounted, Q2101-TE supports the Axis unique feature of Thermometric guard tour, giving you the possibility to configure 10 polygonal detection areas per preset. With up to 256 presets you can monitor very large and complex scenes for specific temperature levels and temperature change rates. 
With early fire detection analytics (included), it’s possible to set triggers and preventively act on early signs of fire. The Early Fire Detection ACAP comes with a smart filtering function eliminating many false alarms, commonly originating from work vehicles such as truck, excavators and cars.",4999,USD,Audio and power accessories,active
01168-001,"AXIS P1290-E Thermal Network Camera is a modular thermal camera based on a small-sized main unit (AXIS P12 Thermal) and an outdoor ready thermal sensor unit with a 12 m/ 39.4ft cable and dome casing.The camera provides 208x156 resolution, a 4 mm lens with 35.4° horizontal FOV. It supports multiple streams in H.264 and Motion JPEG, Axis’ Zipstream technology for lower bandwidth and storage needs, edge storage using microSD card and built-in analytics with support for AXIS Camera Application Platform, which enables the usage of a broad range of third-party applications. The main unit is powered with PoE. The sensor unit has 12 m/39.4 ft cable.

The product contains U.S.-origin controlled technology/component, the US Export Administration Regulations (EAR) are always applicable to the product. You should comply at all times with all applicable national and international (re-) export control regulations.",999,USD,Cameras,active
02652-001,"Q2101-TE is an ARTPEC 8 based thermometric camera that lets you remotely monitor temperatures from -40 °C to 350 °C (-40 °F to 660 °F). 
Robust and impact-resistant (IK10 and IP66/67), it includes built-in cybersecurity features to help safeguard your system. The product is halogen free. Edge-to-edge functionality lets you connect network speakers and other Axis network devices.
Q2101-TE can be PT-mounted (PT head sold separately). When PT-mounted, Q2101-TE supports the Axis unique feature of Thermometric guard tour, giving you the possibility to configure 10 polygonal detection areas per preset. With up to 256 presets you can monitor very large and complex scenes for specific temperature levels and temperature change rates. 
With early fire detection analytics (included), it’s possible to set triggers and preventively act on early signs of fire. The Early Fire Detection ACAP comes with a smart filtering function eliminating many false alarms, commonly originating from work vehicles such as truck, excavators and cars.",4999,USD,Audio and power accessories,active
02669-001,"Q2101-TE is an ARTPEC 8 based thermometric camera that lets you remotely monitor temperatures from -40 °C to 350 °C (-40 °F to 660 °F). 
Robust and impact-resistant (IK10 and IP66/67), it includes built-in cybersecurity features to help safeguard your system. The product is halogen free. Edge-to-edge functionality lets you connect network speakers and other Axis network devices.
Q2101-TE can be PT-mounted (PT head sold separately). When PT-mounted, Q2101-TE supports the Axis unique feature of Thermometric guard tour, giving you the possibility to configure 10 polygonal detection areas per preset. With up to 256 presets you can monitor very large and complex scenes for specific temperature levels and temperature change rates. 
With early fire detection analytics (included), it’s possible to set triggers and preventively act on early signs of fire. The Early Fire Detection ACAP comes with a smart filtering function eliminating many false alarms, commonly originating from work vehicles such as truck, excavators and cars.",4999,USD,Audio and power accessories,active
02089-001,"AXIS FA1080-E 2.2M 8.3 FPS is a modular thermal sensor unit to be used together with AXIS FA54 Main Unit. The thermal sensor unit provides 208x156 resolution and includes a 2.2 mm lens with 63° horizontal FOV. The flexible form factor allows it to be placed in locations with limited space and can be used with a wide range of mounting accessories to enable wall, ceiling and recessed installations. The sensor unit is outdoor-ready and has 12 m/39.4 ft cable.

This product contains U.S.-origin controlled technology/component, the US Export Administration Regulations (EAR) are always applicable to the product. You should comply at all times with all applicable national and international (re-) export control regulations.",739,USD,Recorder accessories,active
01728-001,"AXIS FA1080-E 4MM 8.3 FPS is a modular thermal sensor unit to be used together with AXIS FA54 Main Unit.  The thermal sensor unit provides 208x156 resolution and includes a 4 mm lens with 35.4° horizontal FOV. The flexible form factor allows it to be placed in locations with limited space and can be used with a wide range of mounting accessories to enable wall, ceiling and recessed installations. The sensor unit is outdoor-ready and has 12 m/39.4 ft cable. 

This product contains U.S.-origin controlled technology/component, the US Export Administration Regulations (EAR) are always applicable to the product. You should comply at all times with all applicable national and international (re-) export control regulations.",739,USD,Recorder accessories,active
01729-001,"AXIS FA4090-E 4MM 8.3 FPS is a modular thermal sensor unit to be used together with AXIS FA54 Main Unit.  The thermal sensor unit provides 208x156 resolution and includes a 4 mm lens with 35.4° horizontal FOV. The dome housing makes it easy to install and direct the sensor unit to cover your area of interets. The sensor unit is outdoor-ready and has 12 m/39.4 ft cable. 

This product contains U.S.-origin controlled technology/component, the US Export Administration Regulations (EAR) are always applicable to the product. You should comply at all times with all applicable national and international (re-) export control regulations.",789,USD,Cameras,active
1065C001,"Indoor plenum recessed ceiling mount kit for VB-S30D/S31D/S80xD mini-domes.
Comprising of fire resistant in-ceiling cage and cover - Titanium White",139,USD,Recorder accessories,active
4962B001,"Indoor surface mount ceiling cover (Silver) for  VB-H47/M46 PTZ's
Comprising of a metal mounting plate and ""skirt"" cover - Silver",73,USD,Recorder accessories,active
9920B001,Indoor surface mount wall/ceiling spacer for VB-S30D/S31D/S80xD mini-domes.,63,USD,Recorder accessories,active
8362B001,EAC certified encapsulated AC Adapter (12V DC Power supply) with US plug,129,USD,Power Supply,active
1736C001,Indoor Pendant mounting Cap for VB-S30VE/S800VE mini-domes,73,USD,Recorder accessories,active
1735C001,Conduit Box for VB-S30VE/S800VE mini-domes,119,USD,Cameras,active
1389C001,"Indoor compact fixed box network camera. 3.5x optical zoom, auto focus, digital night mode and built-in Omni-directional microphone. Multiple H.264 and Motion JPEG streams; max Full HD 1080p resolution at 30fps. Smart Shade Control - dynamic contrast, ADSR - Area-specific Data Size Reduction technology. 7 in-built video & audio intelligent analytic functions and linked events. Powered by PoE (Power supply not included). Audio output port and in-built microphone, Input/Output ports and micro SD/SDHC/SDHX Card slot for Edge storage. Available in Titanium White.",499,USD,Power Supply,active
5717C001,"Indoor compact PTZ minidome network camera with 3.5x optical zoom, auto focus and digital night mode. Multiple H.264, H.265 and Motion JPEG streams; max Full HD 1080p resolution at 30fps. Smart Shade Control - dynamic contrast. Built-in video & audio intelligent analytic functions. Powered by PoE (Power supply not included). Two way audio, Input/Output ports and micro SD/SDHC/SDXC Card slot for Edge storage. Available in White.",849,USD,Power Supply,active
1064C001,"Indoor PTZ network camera with 348⁰ rotation and large aperture lens ideal for low light applications. 5x optical zoom, auto focus, day/night switching and Clear IR Mode. Multiple H.264 and Motion JPEG streams; max 1.3MP 720p resolution at 30fps. Smart Shade Control - dynamic contrast, ADSR - Area-specific Data Size Reduction technology and Motion-Adaptive Noise Reduction. 9 in-built video & audio intelligent analytic functions and linked events. Powered by PoE, 24V AC and 12V DC (Power supply not included). Two way audio, Input/Output ports and SD/SDHC/SDHX Card slot for Edge storage. Only available in Black.",1999,USD,Switches,active
5715C001,"WHITE VERSION Indoor PTZ network camera with 340⁰ rotation. 20x optical zoom, auto focus, and day/night switching. Multiple H.264, H.265 and Motion JPEG streams; max Full HD 1080p resolution at 60fps. Smart Shade Control - dynamic contrast. Built-in video & audio intelligent analytic functions. Powered by PoE and 12V DC. Power supply not included. Two way audio, Input/Output ports and SD/SDHC/SDXC Memory Card slot for Edge storage. Available in Titanium white and Black.",2939,USD,Switches,active
5715C002,"BLACK VERSION Indoor PTZ network camera with 340⁰ rotation. 20x optical zoom, auto focus, and day/night switching. Multiple H.264, H.265 and Motion JPEG streams; max Full HD 1080p resolution at 60fps. Smart Shade Control - dynamic contrast. Built-in video & audio intelligent analytic functions. Powered by PoE and 12V DC. Power supply not included. Two way audio, Input/Output ports and SD/SDHC/SDXC Memory Card slot for Edge storage. Available in Titanium white and Black.",2939,USD,Switches,active
5716C001,"WHITE VERSION Indoor PTZ network camera with 340⁰ rotation. 20x optical zoom, auto focus, and day/night switching. Multiple H.264, H.265 and Motion JPEG streams; max 1.3MP 720p resolution at 60fps. Smart Shade Control - dynamic contrast. Built-in video & audio intelligent analytic functions. Powered by PoE and 12V DC. Power supply not included. Two way audio, Input/Output ports and SD/SDHC/SDXC Memory Card slot for Edge storage. Available in Titanium white and Black.",2109,USD,Switches,active
5716C002,"BLACK VERSION Indoor PTZ network camera with 340⁰ rotation. 20x optical zoom, auto focus, and day/night switching. Multiple H.264, H.265 and Motion JPEG streams; max 1.3MP 720p resolution at 60fps. Smart Shade Control - dynamic contrast. Built-in video & audio intelligent analytic functions. Powered by PoE and 12V DC. Power supply not included. Two way audio, Input/Output ports and SD/SDHC/SDXC Memory Card slot for Edge storage. Available in Titanium white and Black.",2109,USD,Switches,active
0319-004,"1 channel network video decoder. Decodes H.264 and MPEG-4 Part 2 in max. D1 resolution at 30/25 (NTSC/PAL) fps and 720p in Motion JPEG. Decodes AAC, G726 and G.711 audio streams in mono. Supports video source sequencing. Power over Ethernet enabled. Includes power supply.",569,USD,Power Supply,active
0319-051,AXIS P7701 BARE BOARD in 20-pack. Cannot be sold separately as single packs. No power supplies.,11379,USD,Cameras,active
0319-041,"Bare bone 1 channel video decoder (PCB without any mechanics). Decodes H.264 and MPEG-4 Part 2 in max. D1 resolution at 30/25 (NTSC/PAL) fps and 720p in Motion JPEG. Decodes AAC, G726 and G.711 audio streams in mono. Supports video source sequencing. Power over Ethernet enabled. No power supply.",569,USD,Power Supply,active
02282-001,"4K Video Decoder with 8 streams in multiview, local playback of media, DC or PoE powered, with audio through audio in or HDMI plus many more features",689,USD,Audio and power accessories,active
01679-001,"Four channel video encoder supporting PAL/NTSC cameras. Multiple, individually configurable H.264, H.265 and Motion JPEG streams. Frame rate 25/30 fps in all resolutions. Axis Zipstream technology for reduced bandwidth and storage needs. Video motion detection and active tampering alarm. Serial port for RS422/485 communication. Power over Ethernet or 12-20V DC input. MicroSD/MicroSDHC memory card slot for optional local video storage.",349,USD,Cameras,active
0542-004,Sixteen-channel video encoder. Dual streaming H.264 and Motion JPEG on all channels. Max D1 resolution at 30/25 (NTSC/PAL) fps on all streams. Video motion detection. Active tampering alarm. Two-way audio with audio detection. SFP slot for optional fiber connection and/or network redundancy. Unit includes 4 x micro SD card slots for edge storage. PTZ support. Unit has 4 x ARTPEC chips and 4 x IP addresses. Includes power supply.,1399,USD,Power Supply,active
01680-001,"Four channel video encoder supporting PAL/NTSC and HD analog cameras. Multiple, individually configurable H.264, H.265 and Motion JPEG streams. Frame rate 25/30 fps in all resolutions up to 1080p. Axis Zipstream technology for reduced bandwidth and storage needs. Video motion detection, active tampering alarm and audio detection. I/O for alarm/event handling, serial port for RS422/485 communication. Power over Ethernet or 12-20V DC input. MicroSD/MicroSDHC memory card slot for optional local video storage. Two-way audio with analog or digital microphone.",449,USD,Audio and power accessories,active
02036-004,"Sixteen-channel video encoder support PAL/NTSC cameras. Multiple, individually configurable H.264, H.265 and Motion JPEG streams. Frame rate 25/30 fps in all resolutions. Axis Zipstream technology for reduced bandwidth and storage needs. Video motion detection and active tampering alarm. 4 serial ports for RS422/485 communication. Power over Ethernet or 12-20V DC input. MicroSD/MicroSDHC memory card slot for optional local video storage. PTZ cameras control over the serial ports.",1149,USD,Cameras,active
02037-004,"16-channel video encoder. Max 4K resolution at 15fp on 4x channels. The video encoder has 4x ARTPEC-7 chips and 4x IP addresses
H.264, H265 and Motion JPEG on all channels. Video motion detection. Active tampering alarm. Two-way audio with audio detection. SFP slot for optional fiber connection and/or network redundancy. Unit includes 4x micro SD card slots for edge storage. PTZ support. Signed firmware and secure boot to enhance cybersecurity.
It includes a power supply.",1499,USD,Power Supply,active
0267-004,"1U 19” rack unit with three expansions slots, compatible with all Axis Blade video servers. Universal built-in power supply. One 10/100/1000Base-T output.",449,USD,Power Supply,active
02764-004,"AXIS S3008 Mk II 2 TB Recorder is a compact recorder with 8 PoE ports and a gigabit uplink. With its powerful PoE switch, eight PoE class 3 devices can be connected to the recorder and the recordings are done on the internal hard drive. It is compatible with AXIS Companion, AXIS Camera Station, their mobile app, and a wide range of Axis devices. To increase reliability and security, the product supports disk encryption, contains a 2 TB surveillance class hard drive and includes 5-year limited hardware warranty. This product is not a System Controller for Body Worn Solutions.",719,USD,Recordings,active
02765-004,"AXIS S3008 Mk II 4 TB Recorder is a compact recorder with 8 PoE ports and a gigabit uplink. With its powerful PoE switch, eight PoE class 3 devices can be connected to the recorder and the recordings are done on the internal hard drive. It is compatible with AXIS Companion, AXIS Camera Station, their mobile app, and a wide range of Axis devices. To increase reliability and security, the product supports disk encryption, contains a 4 TB surveillance class hard drive and includes 5-year limited hardware warranty. This product is not a System Controller for Body Worn Solutions.",929,USD,Recordings,active
02766-004,"AXIS S3008 Mk II 8 TB Recorder is a compact recorder with 8 PoE ports and a gigabit uplink. With its powerful PoE switch, eight PoE class 3 devices can be connected to the recorder and the recordings are done on the internal hard drive. It is compatible with AXIS Companion, AXIS Camera Station, their mobile app, and a wide range of Axis devices. To increase reliability and security, the product supports disk encryption, contains a 8 TB surveillance class hard drive and includes 5-year limited hardware warranty. This product is not a System Controller for Body Worn Solutions.",1249,USD,Recordings,active
02527-004,"AXIS S3016 8 TB Recorder is a 1U rack recorder with an integrated PoE switch and high power budget for up to 16 devices and a maximum of PoE class 4 per port. It provides reliable recording thanks to the four surveillance-grade hard drives and different RAID levels. This high-performance recorder offers a gigabit switch for connecting network devices and a 2.5 gigabit uplink for video recordings in ultra-high definition and includes a 5-year warranty. The recorder can be used in single-site, multi-site systems and for expanding storage and network in existing systems. It is compatible with both AXIS Companion as well as AXIS Camera Station video management software and mobile app. AXIS S3016 can be installed in server racks with a post-to-post distance between 376mm (14.8in) and 499mm (19.6in). For deeper server racks, AXIS TS3901 Rail Extensions can be used when the post-to-post distance is between 499mm (19.6in) and 689mm (27.1in).",2499,USD,Recordings,active
02351-004,"AXIS S3016 16 TB Recorder is a 1U rack recorder with an integrated PoE switch and high power budget for up to 16 devices and a maximum of PoE class 4 per port. It provides reliable recording thanks to the four surveillance-grade hard drives and different RAID levels. This high-performance recorder offers a gigabit switch for connecting network devices and a 2.5 gigabit uplink for video recordings in ultra-high definition and includes a 5-year warranty. The recorder can be used in single-site, multi-site systems and for expanding storage and network in existing systems. It is compatible with both AXIS Companion as well as AXIS Camera Station video management software and mobile app. AXIS S3016 can be installed in server racks with a post-to-post distance between 376mm (14.8in) and 499mm (19.6in). For deeper server racks, AXIS TS3901 Rail Extensions can be used when the post-to-post distance is between 499mm (19.6in) and 689mm (27.1in).",2999,USD,Recordings,active
02352-004,"AXIS S3016 32 TB Recorder is a 1U rack recorder with an integrated PoE switch and high power budget for up to 16 devices and a maximum of PoE class 4 per port. It provides reliable recording thanks to the four surveillance-grade hard drives and different RAID levels. This high-performance recorder offers a gigabit switch for connecting network devices and a 2.5 gigabit uplink for video recordings in ultra-high definition and includes a 5-year warranty. The recorder can be used in single-site, multi-site systems and for expanding storage and network in existing systems. It is compatible with both AXIS Companion as well as AXIS Camera Station video management software and mobile app. AXIS S3016 can be installed in server racks with a post-to-post distance between 376mm (14.8in) and 499mm (19.6in). For deeper server racks, AXIS TS3901 Rail Extensions can be used when the post-to-post distance is between 499mm (19.6in) and 689mm (27.1in).",4199,USD,Recordings,active
02046-004,"AXIS S3008 4 TB Recorder is a compact recorder with 8 PoE ports and a gigabit uplink. Up to 8 devices can be connected to the recorder and recording is done on the internal hard drive. It is compatible with AXIS Companion VMS, AXIS Camera Station and a wide range of Axis devices. To increase reliability and security, the product supports disk encryption, contains a 4 TB surveillance class hard drive and includes 5-year limited hardware warranty. Calculate your PoE requirements with AXIS Site Designer. This product is not a System Controller for Body Worn Solutions.",849,USD,Recordings,active
02135-004,"AXIS S3008 8 TB Recorder is a compact recorder with 8 PoE ports and a gigabit uplink. Up to 8 devices can be connected to the recorder and recording is done on the internal hard drive. It is compatible with AXIS Companion VMS, AXIS Camera Station and a wide range of Axis devices. To increase reliability and security, the product supports disk encryption, contains a 8 TB surveillance class hard drive and includes 5-year limited hardware warranty. Calculate your PoE requirements with AXIS Site Designer. This product is not a System Controller for Body Worn Solutions.",1149,USD,Recordings,active
02403-004,"AXIS Camera Station S2108 Appliance is an affordable, all-in-one appliance including a VMS client/server, storage, and an integrated PoE switch - all validated to meet the demands for reliable, basic surveillance up to 1080p. It is preloaded with AXIS Camera Station VMS and all other necessary software such as Windows 10 IoT Enterprise and AXIS Recorder Toolbox. It includes a Trusted Platform module (TPM 2.0), 2 TB storage, Core licenses for 8 devices and 5-year limited hardware warranty.",1999,USD,Software and licensing,active
02807-004,"AXIS Camera Station S2208 Mk II 4 TB Appliance is ideal in coffee shops and offices, this all-in-one standalone appliance is silent and won’t disturb local operations. It includes 8 AXIS Camera Station Pro licenses, a PoE switch with up to eight channels, and 4 TB storage. It also offers flexible storage options and supports powerful AI applications such as Smart Search 2. The system can easily be expanded using AXIS S30 Recorder Series for additional channels, PoE and storage. It’s preloaded with software and tools to help you set up and maintain your system. For instance, AXIS Recorder Toolbox includes an intuitive setup wizard. Furthermore, it offers high-security features and standards such as FIPS 140-2 Level 2 certified TPM, Secure Boot, Signed firmware, SBOM and much more. The product includes 5-year limited hardware warranty.",2999,USD,Software and licensing,active
02808-004,"AXIS Camera Station S2212 Mk II 6 TB Appliance is ideal in coffee shops and offices, this all-in-one standalone appliance is silent and won’t disturb local operations. It includes 12 AXIS Camera Station Pro licenses, a PoE switch with up to 12 channels, and 6 TB storage. It also offers flexible storage options and supports powerful AI applications such as Smart Search 2. The system can easily be expanded using AXIS S30 Recorder Series for additional channels, PoE and storage. It’s preloaded with software and tools to help you set up and maintain your system. For instance, AXIS Recorder Toolbox includes an intuitive setup wizard. Furthermore, it offers high-security features and standards such as FIPS 140-2 Level 2 certified TPM, Secure Boot, Signed firmware, SBOM and much more. The product includes 5-year limited hardware warranty.",3799,USD,Software and licensing,active
02809-004,"AXIS Camera Station S2216 Mk II 8 TB Appliance is ideal for manufacturing sites and commercial buildings, this all-in-one rack appliance is perfect for installation in a server rack. It includes 16 AXIS Camera Station Pro licenses, a PoE switch with up to 16 channels, and 8 TB storage. It also offers flexible storage options and supports powerful AI applications such as Smart Search 2. The system can easily be expanded using AXIS S30 Recorder Series for additional channels, PoE and storage. It’s preloaded with software and tools to help you set up and maintain your system. For instance, AXIS Recorder Toolbox includes an intuitive setup wizard. Furthermore, it offers high-security features and standards such as FIPS 140-2 Level 2 certified TPM, Secure Boot, Signed firmware, SBOM and much more. The product includes 5-year limited hardware warranty.",4599,USD,Software and licensing,active
02810-004,"AXIS Camera Station S2224 Mk II 12 TB Appliance is ideal for manufacturing sites and commercial buildings, this all-in-one rack appliance is perfect for installation in a server rack. It includes 24 AXIS Camera Station Pro licenses, a PoE switch with up to 24 channels, and 12 TB storage. It also offers flexible storage options and supports powerful AI applications such as Smart Search 2. The system can easily be expanded using AXIS S30 Recorder Series for additional channels, PoE and storage. It’s preloaded with software and tools to help you set up and maintain your system. For instance, AXIS Recorder Toolbox includes an intuitive setup wizard. Furthermore, it offers high-security features and standards such as FIPS 140-2 Level 2 certified TPM, Secure Boot, Signed firmware, SBOM and much more. The product includes 5-year limited hardware warranty.",5399,USD,Software and licensing,active
01580-004,"AXIS Camera Station S2208 Appliance is an eight channel compact desktop Client/Server including an integrated managed PoE switch validated and tested with Axis products. Preloaded with AXIS Camera Station software with preconfigured AXIS Camera Station settings and all other necessary software e.g. Windows 10 IoT. Includes 4 TB storage, Core licenses for 8 devices, 5-year limited hardware warranty on the appliance and hard drive. Supports up to 4k ultra HD.",2499,USD,Software and licensing,active
01581-004,"AXIS Camera Station S2212 Appliance is a twelve channel compact desktop Client/Server including an integrated managed PoE switch validated and tested with Axis products. Preloaded with AXIS Camera Station software with preconfigured AXIS Camera Station settings and all other necessary software e.g. Windows 10 IoT. Includes 6 TB storage, Core licenses for 12 devices, 5-year limited hardware warranty on the appliance and hard drive. Supports up to 4k ultra HD.",3199,USD,Software and licensing,active
01582-004,"AXIS Camera Station S2216 Appliance is a sixteen channel Client/Server for rack-mounting including an integrated managed PoE switch validated and tested with Axis products. Preloaded with AXIS Camera Station software with preconfigured AXIS Camera Station settings and all other necessary software e.g. Windows 10 IoT. Includes 8 TB storage, Core licenses for 16 devices, 5-year limited hardware warranty on the appliance and hard drives. Supports up to 4k ultra HD.",4099,USD,Software and licensing,active
01583-004,"AXIS Camera Station S2224 Appliance is a twenty four channel Client/Server for rack-mounting including an integrated managed PoE switch validated and tested with Axis products. Preloaded with AXIS Camera Station software with preconfigured AXIS Camera Station settings and all other necessary software e.g. Windows 10 IoT. Includes 12 TB storage, Core licenses for 24 devices, 5-year limited hardware warranty on the appliance and hard drives. Supports up to 4k ultra HD.",4799,USD,Software and licensing,active
02694-004,"AXIS Camera Station S1216 Tower is an out-of-the-box ready workstation tested and validated with Axis products for reliable surveillance up to 4K video streams. Preconfigured and preloaded with AXIS Camera Station video management software including licenses for 16 channels plus all necessary system software. Includes 5-year limited hardware warranty, on-site hardware replacement service and keep your hard drive.",3799,USD,Software and licensing,active
02895-001,"AXIS Camera Station S1216 Rack 8 TB is an out-of-the-box ready recording server validated for reliable ultra high-definition recording. For quick and easy installation, AXIS S1216 Rack 8 TB is preconfigured and preloaded with AXIS Camera Station video management software including licenses for 16 devices plus all necessary software. The AXIS Recorder Toolbox and its installation wizard will ensure every customer installation is quick and trouble-free. The system configuration can easily be imported from AXIS Site Designer, and AXIS Camera Station lets users take full advantage of Axis wide range of video surveillance devices. With an enterprise-grade hard drive, operating system stored on solid-state drive (SSD) and built-in operating system recovery, AXIS S1216 Rack 8 TB provides high-performance and reliability for your system. Furthermore, the FIPS 140-2 compliant TPM guarantees a high security level by encryption of the data at rest. Includes 5-year limited hardware warranty, on-site hardware replacement and keep your hard drive services.",4299,USD,Software and licensing,active
02537-001,"AXIS Camera Station S1232 Rack 16 TB is an out-of-the-box ready recording server validated for reliable ultra high-definition recording. For quick and easy installation, AXIS S1232 Rack 16 TB is preconfigured and preloaded with AXIS Camera Station video management software including licenses for 32 devices plus all necessary software. The AXIS Recorder Toolbox and its installation wizard will ensure every customer installation is quick and trouble-free. The system configuration can easily be imported from AXIS Site Designer, and AXIS Camera Station lets users take full advantage of Axis wide range of video surveillance devices. With redundant enterprise-grade hard drives and power supplies, operating system stored on solid-state drive (SSD) and built-in operating system recovery, AXIS S1232 Rack 16 TB provides high-performance and reliability for your system. Furthermore, the FIPS 140-2 compliant TPM guarantees a high security level by encryption of the data at rest. Includes 5-year limited hardware warranty, on-site hardware replacement and keep your hard drive services.",7299,USD,Software and licensing,active
02538-001,"AXIS Camera Station S1232 Rack 32 TB is an out-of-the-box ready recording server validated for reliable ultra high-definition recording. For quick and easy installation, AXIS S1232 Rack 32 TB is preconfigured and preloaded with AXIS Camera Station video management software including licenses for 32 devices plus all necessary software. The AXIS Recorder Toolbox and its installation wizard will ensure every customer installation is quick and trouble-free. The system configuration can easily be imported from AXIS Site Designer, and AXIS Camera Station lets users take full advantage of Axis wide range of video surveillance devices. With redundant enterprise-grade hard drives and power supplies, operating system stored on solid-state drive (SSD) and built-in operating system recovery, AXIS S1232 Rack 32 TB provides high-performance and reliability for your system. Furthermore, the FIPS 140-2 compliant TPM guarantees a high security level by encryption of the data at rest. Includes 5-year limited hardware warranty, on-site hardware replacement and keep your hard drive services.",8599,USD,Software and licensing,active
02536-004,"AXIS Camera Station S1232 Tower 32 TB is an out-of-the-box ready recording server and client validated for reliable ultra high-definition recording. For quick and easy installation, AXIS S1232 Tower 32 TB is preconfigured and preloaded with AXIS Camera Station video management software including licenses for 32 devices plus all necessary software. The AXIS Recorder Toolbox and its installation wizard will ensure every customer installation is quick and trouble-free. The system configuration can easily be imported from AXIS Site Designer, and AXIS Camera Station lets users take full advantage of Axis wide range of video surveillance devices. With redundant enterprise-grade hard drives and power supplies, operating system stored on solid-state drive (SSD) and built-in operating system recovery, AXIS S1232 Tower 32 TB provides high-performance and reliability for your system. Furthermore, the FIPS 140-2 compliant TPM guarantees a high security level by encryption of the data at rest. Includes 5-year limited hardware warranty, on-site hardware replacement and keep your hard drive services.",8899,USD,Software and licensing,active
02539-001,"AXIS Camera Station S1264 Rack 24 TB is an out-of-the-box ready recording server validated for reliable ultra high-definition recording. For quick and easy installation, AXIS S1264 Rack 24 TB is preconfigured and preloaded with AXIS Camera Station video management software including licenses for 64 devices plus all necessary software. The AXIS Recorder Toolbox and its installation wizard will ensure every customer installation is quick and trouble-free. The system configuration can easily be imported from AXIS Site Designer, and AXIS Camera Station lets users take full advantage of Axis wide range of video surveillance devices. With redundant enterprise-grade hard drives and power supplies, operating system stored on solid-state drive (SSD) and built-in operating system recovery, AXIS S1264 Rack 24 TB provides high-performance and reliability for your system. Furthermore, the FIPS 140-2 compliant TPM guarantees a high security level by encryption of the data at rest. Includes 5-year limited hardware warranty, on-site hardware replacement and keep your hard drive services.",11799,USD,Software and licensing,active
02540-001,"AXIS Camera Station S1264 Rack 64 TB is an out-of-the-box ready recording server validated for reliable ultra high-definition recording. For quick and easy installation, AXIS S1264 Rack 64 TB is preconfigured and preloaded with AXIS Camera Station video management software including licenses for 64 devices plus all necessary software. The AXIS Recorder Toolbox and its installation wizard will ensure every customer installation is quick and trouble-free. The system configuration can easily be imported from AXIS Site Designer, and AXIS Camera Station lets users take full advantage of Axis wide range of video surveillance devices. With redundant enterprise-grade hard drives and power supplies, operating system stored on solid-state drive (SSD) and built-in operating system recovery, AXIS S1264 Rack 64 TB provides high-performance and reliability for your system. Furthermore, the FIPS 140-2 compliant TPM guarantees a high security level by encryption of the data at rest. Includes 5-year limited hardware warranty, on-site hardware replacement and keep your hard drive services.",14999,USD,Software and licensing,active
02541-001,"AXIS Camera Station S1264 Rack 144 TB is an out-of-the-box ready recording server validated for reliable ultra high-definition recording. For quick and easy installation, AXIS S1264 Rack 144 TB is preconfigured and preloaded with AXIS Camera Station video management software including licenses for 64 devices plus all necessary software. The AXIS Recorder Toolbox and its installation wizard will ensure every customer installation is quick and trouble-free. The system configuration can easily be imported from AXIS Site Designer, and AXIS Camera Station lets users take full advantage of Axis wide range of video surveillance devices. With redundant enterprise-grade hard drives and power supplies, operating system stored on solid-state drive (SSD) and built-in operating system recovery, AXIS S1264 Rack 144 TB provides high-performance and reliability for your system. Furthermore, the FIPS 140-2 compliant TPM guarantees a high security level by encryption of the data at rest. Includes 5-year limited hardware warranty, on-site hardware replacement and keep your hard drive services.",20999,USD,Software and licensing,active
02542-001,"AXIS Camera Station S1296 Rack 96 TB is an out-of-the-box ready recording server validated for reliable ultra high-definition recording. For quick and easy installation, AXIS S1296 Rack 96 TB is preconfigured and preloaded with AXIS Camera Station video management software including licenses for 96 devices plus all necessary software. The AXIS Recorder Toolbox and its installation wizard will ensure every customer installation is quick and trouble-free. The system configuration can easily be imported from AXIS Site Designer, and AXIS Camera Station lets users take full advantage of Axis wide range of video surveillance devices. With redundant enterprise-grade hard drives and power supplies, operating system stored on solid-state drive (SSD) and built-in operating system recovery, AXIS S1296 Rack 96 TB provides high-performance and reliability for your system. Furthermore, the FIPS 140-2 compliant TPM guarantees a high security level by encryption of the data at rest. Includes 5-year limited hardware warranty, on-site hardware replacement and keep your hard drive services.",21599,USD,Software and licensing,active
